id	index	title	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	genre
12771	7991	Indomitable	0.347	0.935	5	-5.572	0	0.0703	0.0000332	0.0028	0.212	0.583	140.547	metal
12772	19857	Who Knew	0.688	0.733	9	-4.569	1	0.0274	0.00462	0	0.0756	0.472	140.004	romance
12773	18612	Tibiri Tabara	0.61	0.651	5	-7.341	1	0.0357	0.712	0.000083	0.104	0.815	89.844	latin
12774	17734	Báilame - Remix	0.652	0.862	6	-4.234	1	0.102	0.238	0.00000293	0.0718	0.711	191.885	latin
12775	4258	Life Like Mine	0.406	0.737	0	-9.255	1	0.083	0.0222	0	0.221	0.681	155.902	rock
12776	15070	Faygo Dreams	0.748	0.66	6	-4.704	1	0.0487	0.224	0.053	0.101	0.338	137.033	party
12777	13487	Aiôn, quattro episodi di una giornata di Brahama: I	0.143	0.148	8	-22.356	1	0.044	0.944	0.935	0.0947	0.0361	139.145	classical
12778	12271	En el porta de Santiago ! : Canzon La Benedetta	0.202	0.0578	7	-24.672	0	0.0403	0.967	0.965	0.0961	0.0923	77.66	classical
12779	4341	Bound For The Floor	0.621	0.495	6	-7.492	1	0.0618	0.000114	0.00126	0.0592	0.644	119.207	rock
12780	10787	Waltz for Debby (take 2)	0.565	0.286	5	-19.045	1	0.0376	0.889	0.925	0.629	0.456	88.158	jazz
12781	20300	My Babe - Single Version	0.684	0.333	5	-10.487	1	0.0523	0.886	0	0.286	0.849	157.887	blues
12782	16819	Fantasma	0.801	0.695	6	-3.458	0	0.029	0.0226	0	0.336	0.961	104.974	latin
12783	13727	"Pagliacci / Act 2: ""No, Pagliaccio non son"""	0.316	0.341	3	-13.664	1	0.0588	0.965	0.000149	0.481	0.463	87.229	classical
12784	7493	Soul = Denied	0.176	0.948	11	-3.566	0	0.0924	0.0000434	0.000104	0.351	0.0617	184.858	metal
12785	12992	Violin Concerto	0.202	0.0944	7	-23.008	1	0.0471	0.937	0.296	0.228	0.0358	68.124	classical
12786	4893	Play That Fast Thing (One More Time)	0.484	0.933	0	-9.513	1	0.0564	0.114	0.000448	0.113	0.909	175.378	rock
12787	860	True Believer	0.145	0.663	11	-7.015	1	0.041	0.073	0.175	0.179	0.239	66.723	pop
12788	16806	Tú Me Elevas	0.668	0.841	10	-3.571	1	0.0622	0.206	0	0.172	0.87	187.965	latin
12789	6546	Sound of da Police	0.794	0.95	1	-8.78	1	0.294	0.124	0.0000771	0.133	0.321	94.984	hiphop
12790	17199	Secreto de Amor	0.56	0.529	2	-5.2	0	0.0407	0.792	0.0000315	0.151	0.624	96.087	latin
12791	12729	Rhapsody on a Theme of Paganini: V. Variation XVIII	0.146	0.133	1	-18.292	1	0.039	0.977	0.936	0.0971	0.0487	174.494	classical
12792	10581	Bad Penny Blues	0.673	0.779	8	-9.78	1	0.0297	0.459	0.906	0.245	0.962	116.322	jazz
12793	8876	L'Enfant Sauvage	0.143	0.995	8	-5.698	1	0.185	0.000146	0.438	0.364	0.0731	87.803	metal
12794	6867	Saturaatio	0.143	0.856	11	-5.422	1	0.0551	0.0000397	0.719	0.111	0.0388	93.072	metal
12795	11016	First Time	0.494	0.0644	7	-19.065	1	0.0409	0.888	0	0.112	0.0951	115.089	jazz
12796	17242	OMG	0.655	0.576	5	-6.735	0	0.0536	0.0295	0.115	0.132	0.169	139.953	latin
12797	10668	Summer Night	0.498	0.0553	10	-16.367	1	0.0378	0.859	0.00799	0.266	0.205	113.356	jazz
12798	957	Don't Care Where	0.583	0.793	6	-9.017	0	0.0362	0.0923	0.0239	0.183	0.527	152.017	indie_alt
12799	7412	Sparta	0.292	0.972	0	-5.028	0	0.274	0.0000184	0.000207	0.0868	0.0391	108.013	metal
12800	5951	POWER	0.538	0.912	0	-4.684	0	0.129	0.0178	0	0.689	0.58	154.042	hiphop
12801	53	rockstar	0.58	0.531	5	-6.631	0	0.0776	0.128	0.000127	0.143	0.141	159.786	pop
12802	6417	heyahe	0.701	0.775	5	-4.312	0	0.0349	0.0313	0	0.213	0.49	126.979	hiphop
12803	3522	The Sniper	0.581	0.966	4	-6.006	0	0.0404	0.0718	0.817	0.165	0.794	169.953	funk
12804	11791	Gingerbread Man	0.811	0.716	1	-5.782	1	0.0755	0.149	0.00268	0.0875	0.678	90.009	reggae
12805	492	Fearless	0.599	0.712	5	-4.368	1	0.028	0.0352	0	0.288	0.479	100.075	pop
12806	13192	Morgen!, Op. 27 No. 4	0.27	0.0189	7	-29.784	1	0.0489	0.984	0.00415	0.0883	0.0385	127.935	classical
12807	15986	Felices los 4	0.755	0.789	5	-4.502	1	0.146	0.231	0	0.351	0.734	93.973	latin
12808	18790	Can't Take My Eyes Off You	0.575	0.764	4	-7.448	1	0.0746	0.566	0.0000107	0.0692	0.511	123.821	romance
12809	20439	Evil Is Going On	0.622	0.284	9	-13.661	0	0.0668	0.489	0.0744	0.0853	0.692	93.715	blues
12810	17742	Te Fuistes	0.73	0.754	11	-4.442	0	0.122	0.33	0	0.101	0.81	171.84	latin
12811	11748	Baba Boom Time - Original	0.718	0.479	10	-10.425	0	0.115	0.366	0.105	0.138	0.691	153.101	reggae
12812	2978	Over My Head (The Fray Cover)	0.547	0.924	0	-5.197	1	0.0587	0.000236	0.00000133	0.0988	0.494	130.017	punk
12813	19234	You're Still The One	0.556	0.513	3	-7.201	1	0.029	0.476	0	0.237	0.675	133.803	romance
12814	2948	Life Won't Wait	0.585	0.796	5	-5.706	0	0.0493	0.148	0.0000944	0.491	0.732	150.001	punk
12815	3169	Give It To Me Baby - Single Version	0.827	0.56	9	-8.456	0	0.118	0.0741	0.00439	0.121	0.935	122.606	funk
12816	2624	Warm Glow	0.445	0.446	9	-8.87	1	0.0286	0.324	0.119	0.106	0.0384	92.463	indie_alt
12817	8269	Nick Raskulinecz	0.614	0.214	1	-19.905	1	0.945	0.882	0	0.241	0.521	74.225	metal
12818	11661	Rastaman Live Up	0.913	0.329	0	-11.315	1	0.15	0.239	0.0274	0.0469	0.702	130.679	reggae
12819	11806	Pressure Drop	0.658	0.571	8	-11.972	1	0.0432	0.106	0	0.0286	0.985	148.964	reggae
12820	11620	Here I Am - Come And Take Me	0.802	0.621	5	-7.932	0	0.0377	0.0975	0.0256	0.0643	0.811	95.906	reggae
12821	2860	Best Mistake	0.444	0.987	7	-2.686	0	0.219	0.0294	0	0.0559	0.427	199.966	punk
12822	3445	Fly	0.664	0.84	9	-7.361	0	0.0534	0.0337	0.771	0.173	0.778	154.948	funk
12823	1896	Oceans (feat. Nylo)	0.477	0.585	3	-7.682	0	0.176	0.0556	0	0.109	0.169	139.904	indie_alt
12824	20127	Shake - Spotify Session	0.557	0.615	4	-7.001	1	0.0404	0.323	0.00283	0.841	0.498	110.125	romance
12825	15819	Talladega	0.584	0.672	1	-8.309	1	0.0294	0.0538	0.0481	0.0885	0.56	144	party
12826	13053	Blues In C Minor	0.537	0.139	0	-19.863	0	0.0375	0.907	0.188	0.168	0.33	111.188	classical
12827	11810	Wonderful World, Beautiful People - Single Version	0.781	0.491	2	-11.279	1	0.0278	0.0073	0	0.0631	0.851	105.816	reggae
12828	673	West End Girls - 2001 Remastered Version	0.648	0.947	4	-6.617	0	0.0369	0.0114	0.0567	0.105	0.605	113.255	pop
12829	20230	Groove With Me	0.816	0.689	5	-5.793	1	0.0715	0.194	0.0322	0.0592	0.574	99.523	blues
12830	15291	Ain't Your Mama	0.757	0.678	8	-5.529	0	0.233	0.0472	0.00000914	0.0654	0.815	120.075	party
12831	14943	"Piano Quintet in A Major, Op. 114, D. 667, ""Die Forelle"" (The Trout): I. Allegro vivace"	0.215	0.132	9	-20.165	1	0.0383	0.925	0.763	0.115	0.162	73.161	classical
12832	9506	Whiskey Tango Foxtrot	0.518	0.826	4	-4.333	1	0.0436	0.00598	0	0.184	0.691	144.256	country
12833	18184	Que Se Llene Tu Casa	0.477	0.777	3	-5.867	1	0.062	0.00276	0.0000176	0.397	0.297	141.046	latin
12834	900	Three Futures	0.533	0.291	7	-11.5	1	0.036	0.233	0.204	0.0894	0.196	120.74	indie_alt
12835	3312	Sax Attack	0.705	0.603	0	-11.27	1	0.0392	0.000537	0.655	0.0795	0.661	123.712	funk
12836	8060	Null Point (feat. Sithu Aye)	0.492	0.921	10	-5.471	0	0.0641	0.00000274	0.837	0.0749	0.394	108.017	metal
12837	10901	Then We Canoe-Dle-Oodle Along	0.747	0.256	5	-11.558	1	0.109	0.975	0.00174	0.0963	0.88	149.348	jazz
12838	2896	Wrong Way	0.662	0.667	9	-6.199	1	0.0366	0.0738	0	0.0896	0.926	149.388	punk
12839	14441	Distance De Fée	0.219	0.0317	8	-23.834	1	0.0435	0.975	0.00281	0.0997	0.0272	88.605	classical
12840	17482	Once Upon a December (from Anastasia)	0.239	0.173	11	-19.353	0	0.0362	0.981	0.929	0.16	0.128	73.205	latin
12841	8431	The Archer	0.373	0.992	0	-5.916	1	0.113	0.00000931	0.0529	0.31	0.0421	123.156	metal
12842	14052	Bach, JS: Partita No. 6 in E Minor, BWV 830: III. Corrente	0.369	0.138	4	-22.895	0	0.0339	0.994	0.888	0.191	0.492	78.591	classical
12843	16438	Estaré	0.616	0.36	0	-9.466	1	0.039	0.861	0.000709	0.367	0.26	74.567	latin
12844	14209	"3 Divertimenti: No. 2. Intermezzo, ""Notturno"": Lentissimo"	0.374	0.0246	7	-34.424	0	0.0381	0.976	0.763	0.103	0.0383	70.291	classical
12845	12041	The Planets, op.32: 1. Mars, the Bringer of War	0.288	0.333	0	-14.637	1	0.0345	0.696	0.915	0.116	0.0897	77.149	classical
12846	637	Bie Mu	0.941	0.693	2	-4.523	1	0.112	0.0384	0.000137	0.12	0.289	116.022	pop
12847	12554	Shinjuku	0.438	0.0362	6	-22.435	1	0.0539	0.996	0.954	0.121	0.198	133.905	classical
12848	16967	Despacito - Remix	0.63	0.815	2	-4.265	1	0.152	0.222	0	0.091	0.814	88.357	latin
12849	19368	Ya! (feat.Whee In)	0.727	0.532	11	-6.429	1	0.0624	0.351	0	0.181	0.799	88.015	romance
12850	6483	Magic Deck (feat. Para-Dox da Wordsmith)	0.59	0.637	11	-10.563	1	0.524	0.186	0	0.0921	0.887	85.877	hiphop
12851	15220	Whatcha Need	0.393	0.94	6	-3.894	0	0.0718	0.0663	0.00264	0.546	0.293	129.958	party
12852	4183	Mexican Fender	0.504	0.69	11	-5.451	1	0.042	0.069	0	0.515	0.654	84.073	rock
12853	19207	This I Promise You	0.55	0.587	2	-6.279	1	0.0329	0.354	0	0.128	0.459	165.975	romance
12854	20504	Honest Man	0.823	0.536	2	-5.793	1	0.0372	0.15	0.00000719	0.0491	0.779	93.481	blues
12855	11107	Prayer	0.353	0.513	5	-12.054	1	0.0457	0.629	0.796	0.304	0.257	111.891	jazz
12856	10573	Solo Flight (Chonk, Charlie, Chonk)	0.635	0.346	9	-19.084	0	0.0432	0.995	0.88	0.269	0.898	92.345	jazz
12857	5998	Blame Game	0.622	0.58	5	-5.87	0	0.0447	0.296	0.0000978	0.12	0.675	86.322	hiphop
12858	17369	La Rompe Corazones	0.69	0.86	5	-2.622	0	0.0559	0.111	0	0.317	0.867	176.027	latin
12859	2586	Personality Crisis	0.441	0.9	7	-9.535	1	0.0476	0.0367	0.000186	0.371	0.759	155.615	indie_alt
12860	19054	Details in the Fabric (feat. James Morrison)	0.538	0.338	3	-12.098	0	0.0282	0.755	0.0000568	0.848	0.337	89.93	romance
12861	12044	The Rite of Spring: Part Two: The Sacrifice: Sacrificial Dance (The Chosen One)	0.485	0.457	2	-14.464	0	0.104	0.869	0.858	0.154	0.325	135.662	classical
12862	8419	Madness Redeemer	0.231	0.992	2	-3.912	1	0.128	0.00000215	0.492	0.337	0.0808	134.763	metal
12863	10717	E.S.P.	0.407	0.609	3	-8.578	1	0.0368	0.275	0	0.202	0.641	144.174	jazz
12864	9482	Meet Me Tonight	0.617	0.623	7	-6.217	1	0.0224	0.0106	0.00251	0.0959	0.315	102.608	country
12865	2108	Golden Age	0.607	0.703	6	-5.871	0	0.129	0.0229	0	0.168	0.713	80.026	indie_alt
12866	20099	Who Should Follow Who?	0.575	0.48	9	-7.751	1	0.031	0.564	0.0000233	0.113	0.268	96.026	romance
12867	17935	No vuelvo a amar	0.416	0.33	5	-6.43	1	0.0262	0.556	0.00000805	0.12	0.388	83.129	latin
12868	3770	A Simple Game	0.692	0.72	9	-3.975	0	0.0434	0.0689	0.000121	0.232	0.543	109.994	funk
12869	4241	Curtains	0.467	0.704	9	-4.5	0	0.035	0.0106	0	0.0843	0.399	74.973	rock
12870	5001	Don't Get Me Wrong - 2009 Remastered Version	0.459	0.932	0	-6.48	1	0.0417	0.152	0.00211	0.0953	0.846	203.684	rock
12871	5064	Climb to Safety	0.484	0.882	2	-4.456	1	0.0482	0.14	0.00000468	0.124	0.766	105.059	rock
12872	4441	Respect	0.821	0.496	0	-8.4	1	0.0462	0.479	0.000023	0.328	0.945	114.605	rock
12873	11719	Top of the World	0.673	0.738	9	-6.221	0	0.0305	0.0207	0.00509	0.103	0.688	93.986	reggae
12874	720	"Riff Off - From ""Pitch Perfect 2"" Soundtrack"	0.584	0.65	1	-6.202	1	0.357	0.215	0	0.0776	0.685	96.726	pop
12875	3822	Sea Groove	0.803	0.759	5	-7.705	1	0.052	0.0127	0.898	0.0271	0.869	110.026	funk
12876	6781	Obitual	0.306	0.95	2	-5.705	1	0.0876	0.0000145	0.819	0.315	0.097	106.954	metal
12877	11229	Chopin: Prelude In E-Minor	0.295	0.113	9	-23.004	0	0.0357	0.991	0.871	0.215	0.0385	66.082	jazz
12878	10781	Stolen Moments	0.539	0.24	0	-14.608	0	0.0455	0.883	0.858	0.189	0.385	115.611	jazz
12879	14718	Harmony 1: Cookfield – Lyon	0.219	0.00964	7	-27.372	1	0.0561	0.938	0.476	0.128	0.0795	115.93	classical
12880	9848	I'm Glad There Is You	0.55	0.249	5	-15.919	0	0.0325	0.929	0.828	0.258	0.296	121.37	jazz
12881	20229	Love Ain't a Love Song	0.471	0.944	10	-4.673	0	0.0686	0.000744	0.000587	0.193	0.754	94.414	blues
12882	9323	Pretty Good At Drinkin' Beer	0.775	0.662	5	-3.799	1	0.0321	0.448	0.00000627	0.0559	0.598	106.951	country
12883	6819	My Champion - Berlin	0.474	0.805	3	-3.97	1	0.0484	0.000253	0.181	0.104	0.27	109.992	metal
12884	3899	Say You Love Me	0.737	0.603	8	-7.415	1	0.0338	0.429	0.103	0.0653	0.711	108.634	funk
12885	9394	You're Just A Country Boy	0.351	0.331	11	-11.538	1	0.0315	0.822	0.00000192	0.112	0.261	133.069	country
12886	15180	SexyBack	0.967	0.583	7	-5.562	0	0.0789	0.0584	0	0.0519	0.965	117	party
12887	10698	Masqualero - Live	0.362	0.605	0	-11.266	0	0.053	0.283	0.00249	0.205	0.532	149.274	jazz
12888	3706	Don't Stop 'Til You Get Enough - Single Version	0.882	0.94	11	-4.235	1	0.0797	0.0675	0.0262	0.115	0.92	119.237	funk
12889	7382	Sound of the Horde	0.347	0.872	4	-6.599	0	0.0684	0.00000314	0.871	0.0787	0.29	142.599	metal
12890	6321	Ms. Fat Booty	0.781	0.589	1	-4.827	1	0.21	0.148	0	0.166	0.858	90.437	hiphop
12891	12863	Symphony in C Minor, Hob. I:95: Andante	0.334	0.0385	10	-27.632	1	0.0463	0.927	0.371	0.0523	0.154	116.161	classical
12892	3651	Don't Leave Me This Way - Single Version	0.546	0.656	0	-11.521	0	0.0649	0.198	0.00000179	0.0813	0.791	121.045	funk
12893	193	Shake It Off	0.653	0.799	7	-5.359	1	0.163	0.0577	0	0.221	0.945	160.017	pop
12894	13461	Gravity	0.487	0.00188	5	-40.027	1	0.133	0.995	0.96	0.0707	0.118	124.782	classical
12895	819	Short Change Hero	0.68	0.64	1	-6.691	0	0.0336	0.29	0.00593	0.124	0.748	105.981	pop
12896	20627	The Sky Is Crying	0.294	0.611	2	-6.268	1	0.0348	0.0226	0.435	0.114	0.577	178.191	blues
12897	15861	Señoras Bien	0.722	0.814	4	-6.048	0	0.0294	0.0145	0.0000734	0.0845	0.733	129.989	party
12898	6167	Valey	0.683	0.49	2	-7.893	0	0.0443	0.129	0.00000743	0.111	0.268	120.029	hiphop
12899	15692	Alright	0.78	0.784	7	-5.619	1	0.2	0.0818	0	0.623	0.679	110.054	party
12900	4397	Little Wing	0.515	0.534	6	-8.045	1	0.0768	0.181	0.00278	0.0547	0.413	70.776	rock
12901	11207	Beltà poi che t'assenti (Arr. for 2 Pianos)	0.583	0.123	10	-18.8	1	0.0675	0.994	0.888	0.0999	0.171	118.864	jazz
12902	4934	This Is What You Get	0.554	0.948	0	-4.804	1	0.0431	0.295	0.000995	0.131	0.389	81.478	rock
12903	5559	No Lies (feat. Wiz Khalifa)	0.805	0.429	1	-11.902	1	0.182	0.302	0.0000486	0.0962	0.351	77.488	hiphop
12904	10842	Somewhere Over The Rainbow	0.189	0.0659	8	-18.954	1	0.0436	0.904	0.000288	0.156	0.218	84.786	jazz
12905	18442	Soñé	0.798	0.835	4	-6.547	0	0.0517	0.132	0	0.277	0.653	97.037	latin
12906	240	Turn Me Good	0.683	0.656	8	-4.624	1	0.0629	0.425	0.003	0.136	0.747	87.942	pop
12907	12252	Harp Concerto, Op. 74: II. Tema con variazioni	0.129	0.0416	11	-25.83	1	0.0382	0.966	0.923	0.109	0.0385	71.505	classical
12908	20065	Pehli Nazar Mein	0.458	0.569	9	-5.59	1	0.0839	0.25	0	0.106	0.648	126.999	romance
12909	11212	Piano Concerto No. 2 (feat. Jeff Tain Watts, Silvano Monasterios & Chris Smith)	0.416	0.375	0	-11.391	0	0.0326	0.178	0.000758	0.0946	0.27	110.117	jazz
12910	17278	Thinking ‘Bout You (Sleepless In Cairo)	0.604	0.557	6	-9	0	0.124	0.488	0.0000264	0.0917	0.512	137.962	latin
12911	4243	Feels Like Falling in Love	0.49	0.885	5	-3.726	1	0.0397	0.126	0	0.138	0.611	145.03	rock
12912	5625	The Life - Album Version Edit (Explicit)	0.625	0.714	5	-6.644	1	0.322	0.0249	0	0.291	0.532	85.97	hiphop
12913	17739	Me Llueven	0.852	0.723	7	-3.833	1	0.078	0.242	0	0.647	0.64	122.009	latin
12914	8674	Deadlight	0.246	0.886	8	-6.237	1	0.0445	0.0000637	0.0626	0.363	0.193	109.976	metal
12915	5104	The Peak Beneath the Sea	0.369	0.942	2	-4.49	1	0.0676	0.00903	0	0.0797	0.298	143.098	rock
12916	14712	Im Rauch	0.0798	0.101	0	-17.795	0	0.0402	0.816	0.943	0.113	0.0336	69.202	classical
12917	2246	Details	0.643	0.906	2	-6.246	0	0.0539	0.0992	0.000884	0.181	0.552	134.988	indie_alt
12918	18446	Bonita	0.782	0.864	5	-1.749	0	0.0402	0.0116	0.00268	0.292	0.874	96.049	latin
12919	3558	Outa-Space	0.717	0.832	1	-8.58	1	0.037	0.126	0.198	0.259	0.908	116.142	funk
12920	19730	Did You Feel Sorry For Me?	0.479	0.536	11	-4.633	1	0.0356	0.426	0	0.116	0.264	138.018	romance
12921	8362	Earthbound	0.389	0.652	1	-9.949	0	0.0359	0.000985	0.901	0.1	0.274	146.937	metal
12922	5635	Steady Mobbin'	0.736	0.841	0	-3.437	1	0.237	0.0485	0.000295	0.532	0.738	97.859	hiphop
12923	10645	Blue in Green - Studio Sequence	0.371	0.0123	9	-35.068	0	0.0492	0.718	0.000311	0.113	0.0368	100.609	jazz
12924	4514	Semi-Charmed Life	0.64	0.864	7	-6.576	1	0.0315	0.00832	0	0.123	0.735	102.026	rock
12925	19178	Make Love	0.252	0.86	6	-4.096	1	0.0979	0.0547	0	0.341	0.366	206.788	romance
12926	12219	Norwegian Rhapsody No. 4, Op. 22	0.176	0.0505	9	-24.872	1	0.0382	0.922	0.386	0.109	0.0764	92.867	classical
12927	14500	"String Quartet No.1 in E Minor (""From My Life""): String Quartet No.1 in E Minor (""From My Life""): IV. Finale: Vivace"	0.426	0.216	11	-19.69	1	0.0574	0.945	0.394	0.313	0.107	128.015	classical
12928	16582	Ecos de amor	0.248	0.75	7	-2.964	1	0.0398	0.318	0	0.211	0.179	70.679	latin
12929	15144	More Than You Know	0.645	0.741	5	-4.989	0	0.0339	0.0323	0	0.29	0.507	123.07	party
12930	19545	Les roses de mon silence	0.343	0.315	9	-12.677	0	0.0349	0.173	0.029	0.153	0.174	130.757	romance
12931	2298	End of the World	0.548	0.929	11	-3.893	0	0.0452	0.000257	0.0000102	0.727	0.512	142.018	indie_alt
12932	11846	Wanted Dread and Alive - 2002 Remastered Version	0.795	0.731	9	-6.056	1	0.0529	0.381	0.00163	0.0548	0.886	96.161	reggae
12933	20638	Baby What You Want Me To Do	0.582	0.302	9	-11.624	1	0.0353	0.947	0.0107	0.0931	0.641	94.288	blues
12934	19167	Falsetto	0.728	0.557	0	-4.467	1	0.0317	0.152	0.0000227	0.113	0.51	131.018	romance
12935	14365	Symphony No. 5: I. Trauermarsch	0.122	0.0259	1	-26.38	0	0.0368	0.886	0.629	0.112	0.0572	86.251	classical
12936	17691	La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)	0.752	0.596	9	-6.558	0	0.136	0.268	0	0.149	0.226	134.02	latin
12937	8724	Minoans	0.252	0.668	11	-6.125	1	0.0409	0.278	0.0973	0.0835	0.0675	116.221	metal
12938	7089	River of Fire	0.442	0.895	4	-4.388	1	0.101	0.0173	0.0000099	0.715	0.496	143.829	metal
12939	4740	Piece of My Heart	0.427	0.665	4	-9.681	1	0.139	0.402	0.000105	0.409	0.544	160.935	rock
12940	8947	More Girls Like You	0.553	0.743	2	-5.483	1	0.0368	0.01	0	0.0812	0.574	149.962	country
12941	13092	Symphony No. 3 in D Minor: III. Comodo. Scherzando. Ohne Hast	0.177	0.0313	5	-23.422	1	0.0437	0.96	0.486	0.0845	0.0623	72.949	classical
12942	17289	Earned It - Recorded at Spotify Studios NYC	0.384	0.422	2	-10.059	0	0.062	0.493	0.0000474	0.239	0.334	85.289	latin
12943	20612	I Can't Quit You Baby	0.492	0.596	2	-4.038	1	0.0395	0.97	0.043	0.284	0.564	86.952	blues
12944	11324	Who Am I	0.628	0.753	11	-8.778	1	0.468	0.211	0	0.12	0.552	86.194	reggae
12945	15002	Find You	0.64	0.728	6	-4.07	0	0.034	0.00111	0	0.084	0.282	125.966	party
12946	19955	I Could Be Stronger (But Only For You)	0.473	0.686	2	-5.006	1	0.0285	0.000952	0	0.0834	0.383	144.019	romance
12947	17032	Adios	0.713	0.321	9	-13.084	0	0.0317	0.847	0.0295	0.122	0.267	142.005	latin
12948	19867	Somebody To Love - Remastered 2011	0.461	0.69	8	-6.958	1	0.0611	0.169	0.00000101	0.113	0.353	110.915	romance
12949	11553	54-46 Was My Number - Edit	0.714	0.377	7	-9.063	1	0.313	0.788	0.00000468	0.0817	0.428	158.536	reggae
12950	5527	It's A Vibe	0.841	0.516	11	-7.461	0	0.118	0.0263	0.00072	0.111	0.548	145.995	hiphop
12951	11864	Rastafari Anthem	0.666	0.69	6	-5.604	0	0.395	0.217	0	0.193	0.761	76.656	reggae
12952	2706	The Boys of Summer	0.251	0.954	6	-2.879	1	0.0691	0.000674	0.000132	0.0975	0.269	191.059	punk
12953	1704	Indians Never Die	0.728	0.272	2	-10.446	0	0.0285	0.637	0.154	0.103	0.114	140.096	indie_alt
12954	13643	2 Arabesques (arr. A. Miolin): Arabesque No. 1	0.293	0.0357	7	-25.973	1	0.0418	0.988	0.887	0.0822	0.135	82.299	classical
12955	6976	Lightbringer	0.336	0.92	4	-5.872	1	0.0983	0.000101	0.0145	0.111	0.284	160.23	metal
12956	20605	I Don't Know	0.708	0.298	8	-10.329	1	0.194	0.831	0.00012	0.117	0.76	109.067	blues
12957	16374	Deja vu	0.732	0.801	9	-3.859	1	0.0327	0.39	0	0.31	0.818	123.981	latin
12958	6226	Mask Off - Remix	0.727	0.431	2	-12.007	1	0.395	0.0111	0.0166	0.506	0.226	150.005	hiphop
12959	17670	Tin Tin Deo	0.709	0.607	5	-9.123	0	0.0312	0.338	0.0000727	0.105	0.964	137.524	latin
12960	86	Something Different	0.901	0.531	6	-4.118	0	0.0791	0.0263	0	0.097	0.695	105.026	pop
12961	18880	Whole Wide World	0.726	0.448	5	-8.883	1	0.0437	0.631	0.000313	0.118	0.628	108.892	romance
12962	18859	That's What Makes This House a Home	0.678	0.361	2	-11.507	1	0.0397	0.528	0.0000839	0.113	0.647	80.781	romance
12963	15397	Get Ur Freak On	0.797	0.75	0	-9.369	1	0.247	0.533	0.108	0.095	0.766	177.87	party
12964	137	So Good (feat. Demarco)	0.621	0.602	9	-7.39	0	0.138	0.0616	0	0.113	0.642	92.016	pop
12965	6980	Fear Of The Dark - 1998 Remastered Version	0.302	0.815	2	-8.756	0	0.0582	0.000762	0.00034	0.0959	0.241	109.937	metal
12966	11130	Bebochicochuchoturo	0.395	0.741	2	-9.294	1	0.0588	0.0125	0.909	0.0727	0.456	139.079	jazz
12967	15772	Get Low (with Liam Payne)	0.714	0.924	1	-3.662	1	0.0515	0.0245	0.0000175	0.0532	0.52	107.968	party
12968	1203	Ruby	0.315	0.939	5	-2.8	0	0.0693	0.0067	0.00000783	0.0787	0.447	186.905	indie_alt
12969	6128	Open My Heart	0.414	0.402	10	-8.911	0	0.0427	0.7	0	0.363	0.174	105.368	hiphop
12970	15799	Sideways	0.624	0.915	5	-2.627	0	0.0364	0.141	0	0.386	0.809	108.046	party
12971	12172	Symphony No. 4 in E Minor, Op. 98: II. Andante moderato	0.113	0.0229	4	-25.441	1	0.0417	0.918	0.8	0.097	0.0372	92.985	classical
12972	18319	Quizas Si, Quizas No - Bachata Remix	0.898	0.689	5	-4.777	1	0.037	0.258	0.00161	0.0729	0.929	129.893	latin
12973	14172	Piano Concerto No. 2 in D Minor, Op. 16: II. Andante cantabile	0.309	0.0185	5	-31.733	1	0.0372	0.987	0.833	0.0879	0.133	66.87	classical
12974	13669	"Handel: Rinaldo, HWV 7, Act 2: ""Lascia ch'io pianga"" (Almirena)"	0.219	0.0337	4	-22.761	1	0.0537	0.985	0.00542	0.0857	0.042	76.1	classical
12975	6303	The Spiteful Chant	0.596	0.783	0	-4.356	0	0.0313	0.0506	0	0.181	0.341	127.018	hiphop
12976	3933	Jump to It - Radio Mix	0.776	0.698	11	-6.952	1	0.164	0.243	0.00000539	0.0716	0.936	120.274	funk
12977	14434	"Timbres, espace, mouvement ""La nuit etoilée"": I. Nébuleuse (Live)"	0.189	0.203	10	-21.555	0	0.0504	0.96	0.85	0.286	0.0331	114.476	classical
12978	19595	That's Amore - 1996 Digital Remaster	0.423	0.193	10	-11.018	1	0.0344	0.646	0	0.0925	0.454	129.685	romance
12979	3612	Give Me The Night	0.85	0.466	1	-15.673	1	0.0555	0.314	0.0234	0.129	0.855	109.936	funk
12980	2334	Howlin' For You	0.705	0.735	11	-6.646	1	0.0931	0.028	0.0783	0.112	0.436	132.627	indie_alt
12981	11750	True True True	0.736	0.438	7	-9.559	1	0.0886	0.686	0.0858	0.0529	0.651	78.838	reggae
12982	2191	The Universal	0.317	0.571	9	-7.669	1	0.0283	0.158	0.00000295	0.0848	0.223	163.036	indie_alt
12983	196	Call Me Maybe	0.778	0.585	7	-6.502	1	0.0435	0.0123	0	0.108	0.633	120.069	pop
12984	12401	Suite en Mi, Deuxieme livre: X. Tambourin	0.348	0.108	0	-26.546	1	0.0327	0.987	0.908	0.0953	0.351	77.924	classical
12985	16005	Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]	0.639	0.869	11	-4.024	1	0.147	0.27	0	0.0802	0.766	169.801	latin
12986	14685	You	0.574	0.0149	2	-21.515	1	0.114	0.99	0.851	0.0578	0.19	106.184	classical
