title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Krippy Kush,0.708,0.56,9,-7.132,Major,0.129,0.0668,0,0.111,0.411,163.043,latin
Pinnacle,0.479,0.95,6,-4.947,Minor,0.0889,0.000224,0.0177,0.74,0.0814,125.188,metal
Vesper,0.462,0.819,2,-6.111,Major,0.036,0.0661,0.85,0.343,0.325,145.015,metal
Remembering,0.65,0.781,0,-5.23,Major,0.0357,0.481,0.0000309,0.297,0.557,105.217,indie_alt
Everywhere I Go,0.775,0.522,6,-5.629,Major,0.0467,0.0915,0,0.0783,0.447,85.016,hiphop
Quien Sabe,0.555,0.537,1,-7.394,Minor,0.0467,0.723,0.00000203,0.124,0.533,133.946,latin
Taking Control,0.827,0.942,8,-4.242,Major,0.0868,0.454,0.892,0.0497,0.785,119.985,jazz
In The Air Tonight - 2015 Remastered,0.446,0.239,0,-13.945,Major,0.0316,0.551,0.0000041,0.0697,0.295,189.507,romance
Je n'ai que mon âme,0.358,0.471,0,-7.411,Major,0.0275,0.655,0,0.173,0.177,94.92,romance
Luke Cage,0.794,0.801,0,-6.433,Major,0.271,0.35,0,0.0799,0.73,147.072,hiphop
We Are Murderers (We All),0.548,0.936,6,-5.001,Major,0.0575,0.000137,0.000323,0.0845,0.165,100.008,metal
La Gozadera,0.616,0.989,9,-1.698,Minor,0.0483,0.166,0,0.172,0.906,95.036,latin
Ten Crack Commandments,0.655,0.699,8,-9.432,Major,0.636,0.0457,0,0.256,0.732,174.121,hiphop
Si tú no vuelves - MTV Unplugged,0.619,0.484,7,-9.579,Major,0.0349,0.72,0.000228,0.667,0.56,132.219,romance
Dream Sequence,0.386,0.728,2,-7.507,Major,0.0332,0.0349,0.906,0.0788,0.04,174.987,romance
Marry Me,0.366,0.269,0,-8.456,Major,0.0287,0.829,0.0000167,0.108,0.468,86.577,romance
Shock Me,0.661,0.807,1,-7.673,Major,0.0704,0.0554,0.000498,0.0265,0.888,127.11,rock
Find A Way (Radio Edit),0.425,0.826,8,-4.144,Major,0.0357,0.032,0,0.102,0.397,123.036,romance
Prelude I,0.283,0.035,8,-27.05,Major,0.0473,0.996,0.783,0.119,0.0654,105.1,classical
You and Me Just Started,0.857,0.569,9,-11.339,Minor,0.177,0.0275,0.0578,0.214,0.96,112.878,funk
Sunday Morning,0.83,0.834,8,-3.574,Major,0.0316,0.114,0,0.243,0.712,117.998,reggae
Sleep Without You,0.631,0.716,10,-5.713,Major,0.0432,0.013,0,0.0756,0.637,88.541,country
Lashed To the Slave Stick,0.312,0.903,0,-6.371,Major,0.0453,0.00000221,0.902,0.0698,0.204,187.102,metal
Far From Home,0.464,0.688,11,-5.352,Minor,0.0298,0.00149,0.00000385,0.169,0.212,137.882,metal
Nothing's Gonna Stop Us Now,0.643,0.801,6,-4.921,Major,0.0228,0.0298,0,0.0719,0.527,95.988,romance
Little Black Backpack - Remastered,0.452,0.85,7,-4.918,Major,0.0503,0.000136,0,0.0988,0.31,118.1,rock
Quiéreme,0.613,0.71,2,-4.532,Major,0.0639,0.375,0,0.147,0.401,176.101,latin
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),0.779,0.671,9,-5.829,Major,0.0814,0.153,0.0000112,0.115,0.711,104.953,party
Small Town Boy,0.553,0.747,9,-5.905,Major,0.0292,0.0244,0,0.363,0.702,73.033,country
"Voy Por Ti (feat. Farruko, Messiah & Mozart La Para)",0.791,0.488,10,-7.876,Major,0.0898,0.0509,0,0.0596,0.21,92.012,latin
Gatekeeper,0.589,0.328,2,-11.259,Minor,0.0278,0.447,0.00036,0.099,0.151,61.687,indie_alt
"Concerto No. 3 in C Minor, Op. 25: Allegro con brio",0.31,0.221,6,-18.502,Major,0.0338,0.963,0.884,0.776,0.1,98.505,classical
You'll All Get What's Coming To You,0.467,0.531,9,-9.047,Minor,0.0325,0.581,0.0299,0.096,0.226,117.198,blues
Mommy's Shawl,0.34,0.237,8,-14.901,Major,0.0302,0.95,0.927,0.14,0.0728,162.892,jazz
I Can't,0.569,0.849,11,-4.143,Major,0.0472,0.00171,0.000034,0.151,0.485,145.93,rock
Pimper's Paradise,0.939,0.642,9,-8.189,Minor,0.0525,0.00499,0,0.0427,0.968,134.709,reggae
Dealing With The Devil,0.645,0.272,5,-15.623,Major,0.0524,0.951,0.00252,0.0913,0.897,82.455,blues
Say It To My Face,0.596,0.789,1,-5.585,Minor,0.045,0.00128,0,0.0981,0.399,111.034,pop
All Sides,0.698,0.183,1,-21.082,Major,0.945,0.622,0,0.118,0.534,78.523,metal
From the Cradle to Enslave,0.342,0.926,7,-6.313,Minor,0.0939,0.0000396,0.683,0.186,0.101,147.313,metal
Phone Jumpin,0.626,0.758,9,-4.002,Minor,0.243,0.0217,0,0.37,0.624,140.021,hiphop
Felices los 4,0.755,0.789,5,-4.502,Major,0.146,0.231,0,0.351,0.734,93.973,latin
"Ahora Me Llama (Remix) [feat. Bryant Myers, Anonimus, Noriel, Brytiago & MikyWoodz]",0.645,0.738,8,-5.845,Minor,0.0761,0.202,0,0.0753,0.329,110.026,latin
Got the Life,0.501,0.905,11,-5.721,Minor,0.0518,0.0000188,0.765,0.383,0.563,123.277,rock
I'm Like A Bird,0.615,0.633,10,-5.113,Major,0.0388,0.149,0,0.298,0.607,89.662,pop
Wolves and the Water,0.611,0.816,0,-5.571,Major,0.0366,0.0486,0.00393,0.107,0.554,144.959,indie_alt
You Broke Up with Me,0.846,0.711,0,-7.939,Major,0.061,0.496,0,0.247,0.875,120.013,country
That's All,0.627,0.488,10,-7.167,Major,0.159,0.292,0.000375,0.166,0.185,170.068,indie_alt
"12 Songs, Op. 48: No. 1. Der Engel (The Angel) (arr. J. Lloyd Webber for 2 cellos and piano)",0.198,0.0874,2,-22.209,Major,0.041,0.99,0.846,0.0822,0.0399,79.432,romance
With You,0.355,0.307,9,-15.433,Major,0.0335,0.0051,0.0152,0.107,0.284,128.714,indie_alt
"A Love Supreme, Pt. III - Pursuance",0.336,0.631,5,-13.46,Minor,0.163,0.583,0.0000382,0.347,0.469,72.33,jazz
Rasta Nuh Gangsta - Short Mix,0.704,0.515,1,-6.053,Major,0.112,0.0391,0.00000337,0.0606,0.511,135.374,reggae
Ay de Mi!,0.59,0.38,7,-7.693,Minor,0.0839,0.765,0,0.0836,0.368,162.098,latin
Prélude à l’après-midi d’un faune,0.192,0.0181,11,-29.82,Major,0.0416,0.991,0.948,0.0757,0.0358,70.183,romance
Coffee Blues,0.61,0.0785,9,-20.543,Major,0.0503,0.964,0.00014,0.0903,0.766,104.233,blues
Bailar Contigo,0.576,0.843,5,-5.034,Major,0.0419,0.0159,0,0.0972,0.405,100.019,latin
The Touch,0.64,0.762,0,-6.062,Major,0.0335,0.00832,0.00394,0.0416,0.333,112.038,romance
Good Golly Miss Molly,0.557,0.873,7,-9.129,Major,0.0444,0.481,0.00021,0.395,0.965,166.189,rock
Take On Me - Best Of,0.576,0.94,9,-3.003,Major,0.118,0.0192,0,0.133,0.841,97.876,punk
She Led Me Away,0.212,0.24,9,-16.283,Minor,0.032,0.914,0.0109,0.0634,0.0958,72.404,indie_alt
"Mendelssohn: String Quartet No. 2 in A Minor, Op. 13: III. Intermezzo",0.382,0.0835,9,-27.15,Minor,0.0519,0.959,0.279,0.347,0.33,102.776,classical
Getaway,0.727,0.909,1,-8.121,Major,0.0416,0.122,0.0178,0.334,0.835,112.636,funk
En El Muelle De San Blas,0.64,0.693,2,-5.735,Major,0.0235,0.113,0.00000562,0.0978,0.683,97.159,latin
Best Of Me,0.651,0.756,8,-4.388,Major,0.0762,0.0298,0,0.396,0.473,121.96,pop
Springtime,0.465,0.932,7,-7.036,Major,0.44,0.142,0.000351,0.725,0.626,104.876,funk
Super flumina: Super flumina,0.187,0.0785,0,-28.354,Minor,0.0435,0.99,0.0000174,0.084,0.0353,129.006,classical
Springsville - master,0.37,0.263,2,-16.946,Minor,0.0386,0.542,0.0000556,0.118,0.612,116.339,jazz
Burn This Disco Out,0.847,0.709,1,-11.343,Major,0.0335,0.213,0.000252,0.0473,0.961,116.458,funk
Swagon,0.801,0.686,4,-7.392,Major,0.0539,0.00273,0.626,0.0507,0.456,124.982,party
"Piano Sonata No.21 In B Flat Major, D.960: 3. Scherzo (Allegro vivace con delicatezza)",0.376,0.0987,5,-26.602,Minor,0.0361,0.992,0.904,0.0797,0.385,124.074,classical
La Mujer Que Bota Fuego (feat. Natalia Jiménez),0.589,0.418,2,-8.586,Major,0.232,0.775,0,0.121,0.426,169.423,latin
Frog's Eye,0.253,0.361,11,-15.313,Minor,0.0454,0.88,0.648,0.0804,0.349,81.481,classical
Under Mi Sensi,0.768,0.627,0,-6.536,Major,0.1,0.253,0.00000519,0.251,0.495,151.521,reggae
"3 Rondo Brillants, Op. 2: No. 2. Andante - Rondo moderato",0.333,0.0695,9,-25.872,Minor,0.0534,0.989,0.872,0.0685,0.17,89.654,classical
Tainted Love,0.571,0.507,8,-9.085,Major,0.0531,0.125,0,0.669,0.619,143.195,pop
Unravel,0.585,0.239,3,-18.365,Minor,0.034,0.806,0.931,0.0766,0.243,131.995,classical
Rope,0.39,0.978,11,-4.209,Major,0.289,0.000103,0.941,0.12,0.102,100.221,metal
Secreto De Amor,0.568,0.476,2,-7.111,Minor,0.0438,0.768,0.0000443,0.119,0.574,95.834,latin
Abide With Me,0.376,0.00226,3,-21.337,Major,0.0558,0.939,0.77,0.0912,0.521,77.867,jazz
H.O.L.Y.,0.526,0.661,7,-3.828,Minor,0.0333,0.361,0,0.087,0.56,78.132,country
De Plata,0.432,0.224,6,-8.416,Major,0.0314,0.804,0.000331,0.106,0.246,95.034,latin
Lisztomania,0.642,0.808,0,-6.406,Major,0.0463,0.0383,0.00829,0.547,0.27,97.565,indie_alt
Trumpets,0.635,0.691,0,-4.862,Major,0.258,0.555,0,0.097,0.63,82.142,pop
Mister J.,0.523,0.944,2,-6.26,Major,0.0723,0.315,0.893,0.146,0.743,114.813,funk
Born to Be Epic,0.419,0.976,11,-6.014,Minor,0.0747,0.000587,0.278,0.0869,0.333,75.005,metal
A Ella,0.73,0.77,2,-4.963,Major,0.214,0.221,0.00000978,0.131,0.572,181.921,latin
Suite Antique: I. Prelude,0.147,0.0594,9,-25.624,Minor,0.0442,0.849,0.626,0.101,0.127,176.139,classical
In My Darkest Hour - 2004 Remastered,0.322,0.978,9,-5.446,Major,0.131,0.0000866,0.266,0.136,0.278,112.878,metal
Straight to My Bones,0.31,0.919,4,-3.577,Major,0.0456,0.000612,0.0324,0.303,0.497,88.635,rock
Ice,0.172,0.311,2,-14.026,Major,0.0436,0.91,0.947,0.104,0.0372,122.814,classical
Umbrella,0.583,0.829,1,-4.603,Major,0.134,0.00864,0,0.0426,0.59,174.028,party
Cosmic Dancer,0.374,0.505,0,-17.273,Major,0.0521,0.078,0.00598,0.109,0.685,154.88,indie_alt
Saturday Love,0.778,0.615,11,-8.675,Major,0.0397,0.104,0.000112,0.0797,0.764,116.534,funk
"Raga Bilaskhani - Alap, Jod And Khyal in Teenta",0.318,0.317,1,-12.239,Major,0.0311,0.823,0.734,0.0574,0.169,147.057,classical
No Tomorrow,0.583,0.855,10,-4.113,Minor,0.0883,0.134,0,0.0737,0.726,159.937,hiphop
Nemo,0.497,0.737,3,-6.291,Major,0.0353,0.0002,0.0000755,0.0744,0.351,125.045,metal
One For Me,0.526,0.806,1,-5.418,Minor,0.0787,0.00297,0,0.12,0.832,98.785,pop
Closer,0.559,0.725,10,-8.631,Minor,0.0426,0.000365,0.553,0.112,0.488,90.012,rock
Highway Don't Care,0.47,0.79,2,-5.352,Major,0.039,0.0216,0,0.0863,0.5,158.061,country
Halo,0.405,0.655,7,-6.676,Major,0.0389,0.446,0,0.0977,0.28,74.805,pop
Know Who You Are,0.644,0.495,7,-7.102,Major,0.182,0.117,0.00000615,0.125,0.749,182.303,reggae
Garrya,0.466,0.024,8,-13.502,Minor,0.0703,0.748,0.953,0.0853,0.503,84.788,jazz
Desde Esa Noche,0.78,0.929,11,-0.739,Minor,0.0532,0.171,0,0.0677,0.837,95.012,latin
Shipwreck,0.725,0.852,0,-6.213,Major,0.0265,0.0179,0.00361,0.0598,0.963,111.776,country
Creature Comfort,0.545,0.942,11,-4.537,Major,0.0551,0.0181,0.00469,0.286,0.29,95.001,rock
Ballerz,0.864,0.723,4,-5.586,Minor,0.0452,0.329,0.00000875,0.0707,0.963,112.995,pop
Children of Stone,0.436,0.994,1,-3.389,Minor,0.0942,0.00000539,0.884,0.164,0.0811,115.003,metal
"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",0.241,0.122,7,-22.411,Major,0.0497,0.925,0.66,0.126,0.172,66.325,classical
Swagon,0.801,0.686,4,-7.392,Major,0.0539,0.00273,0.626,0.0507,0.456,124.982,indie_alt
Come Over,0.466,0.704,1,-7.169,Major,0.0353,0.1,0.0000271,0.0744,0.484,176.043,country
Painting (Masterpiece),0.726,0.861,6,-5.172,Major,0.0695,0.277,0.00000412,0.0589,0.71,91.962,rock
Ooh La La - 2015 Remastered Version,0.603,0.494,2,-10.27,Major,0.0301,0.428,0.000171,0.0894,0.723,147.814,indie_alt
Coffee Blues,0.61,0.0785,9,-20.543,Major,0.0503,0.964,0.00014,0.0903,0.766,104.233,blues
"Piano Sonata No. 5 in F-Sharp Minor, Op. 81: I. Allegro",0.365,0.0931,6,-26.183,Minor,0.0409,0.982,0.913,0.0916,0.22,130.092,classical
I Swear,0.532,0.407,6,-9.658,Minor,0.0233,0.235,0,0.117,0.208,83.207,romance
Dulce Vino,0.375,0.598,1,-6.874,Minor,0.351,0.117,0,0.17,0.629,174.993,romance
Enjoy The Silence,0.503,0.667,11,-6.831,Minor,0.0285,0.000984,0.027,0.229,0.0938,113.018,rock
Here for Good,0.464,0.845,1,-4.052,Major,0.0525,0.0399,0,0.153,0.32,129.978,rock
"Symphony No.3 - ""Chant de la nuit"", Op.27: Largo...",0.0682,0.229,7,-18.763,Major,0.0546,0.659,0.0639,0.154,0.0349,74.488,classical
Sense of Exile,0.255,0.927,4,-4.554,Minor,0.0683,0.00013,0.000785,0.137,0.111,194.94,metal
La Mordidita,0.725,0.903,0,-2.955,Major,0.0658,0.0344,0,0.183,0.948,142.006,latin
For The Love,0.614,0.589,6,-8.043,Minor,0.0354,0.203,0,0.114,0.372,107.959,romance
Pana,0.553,0.553,6,-6.818,Minor,0.305,0.305,0.0581,0.0715,0.665,72.949,hiphop
"Concierto Para Arpa y Orquesta, Op. 25: II. Molto moderato",0.189,0.00155,0,-38.526,Major,0.0395,0.833,0.14,0.0918,0.0336,85.123,classical
Truly Madly Deeply,0.555,0.698,0,-8.874,Major,0.0287,0.403,0,0.0851,0.809,168.12,romance
Play,0.383,0.982,0,-3.259,Major,0.138,0.000169,0.000457,0.363,0.188,161.042,rock
Know No Better (feat. Quavo),0.738,0.814,7,-4.414,Minor,0.0999,0.132,0.00000964,0.126,0.498,119.041,party
Cuando Me Enamoro,0.822,0.799,1,-3.612,Major,0.0278,0.0142,0.0000271,0.167,0.899,126.04,latin
Murder,0.866,0.605,2,-6.972,Major,0.37,0.152,0,0.372,0.718,86.196,hiphop
Always There When I Need You,0.694,0.689,4,-5.463,Major,0.03,0.64,0.0000018,0.0776,0.469,95.008,latin
After Dark,0.647,0.512,11,-8.479,Major,0.0381,0.856,0,0.134,0.0686,111.957,romance
Harrison Fjord,0.44,0.984,5,-6.091,Major,0.112,0.00000284,0.93,0.156,0.0384,104.979,metal
The Way Life Goes,0.703,0.757,1,-3.612,Major,0.05,0.617,0,0.106,0.696,82.008,hiphop
"Symphony in D Minor, M. 48: II. Allegretto",0.143,0.0178,10,-29.009,Major,0.0387,0.918,0.805,0.0915,0.0393,141.789,classical
Sígueme Bailando,0.747,0.889,4,-4.682,Minor,0.0502,0.0442,0.0000166,0.277,0.677,94.973,latin
Sigurd Islandsmoen: REQUIEM Lacrymosa,0.147,0.0467,10,-26.6,Minor,0.0428,0.967,0.322,0.0976,0.0435,102.759,classical
Heroin - Rock Edit,0.36,0.598,11,-8.217,Major,0.0439,0.00897,0.00103,0.112,0.184,138.42,indie_alt
Caught in a Lie,0.58,0.703,11,-7.487,Major,0.0305,0.752,0.136,0.197,0.322,120.858,indie_alt
Dancing on My Own,0.876,0.564,0,-8.904,Major,0.0365,0.138,0.521,0.102,0.737,110.962,indie_alt
Stay,0.621,0.306,9,-9.78,Minor,0.0268,0.938,0.0000671,0.129,0.0801,111.926,romance
Paradise Found,0.582,0.722,10,-6.478,Major,0.0301,0.0679,0,0.16,0.623,155.999,country
"Liebestraum No.3 in A Flat Major, S.541",0.248,0.0278,8,-25.461,Major,0.0373,0.989,0.896,0.12,0.0382,67.425,romance
Doomsday,0.3,0.985,6,-3.734,Minor,0.265,0.0000315,0.000275,0.0839,0.205,124.925,metal
"Sonata for Harp and Guitar, Op. 374, ""Spirit of Trees"": I. Andante cantabile - Maestoso rubato - Tempo I",0.302,0.00565,9,-35.774,Minor,0.0417,0.97,0.87,0.0764,0.057,78.25,classical
That Look,0.795,0.629,11,-6.284,Minor,0.0251,0.0146,0,0.0938,0.442,107.978,country
OG Kush Diet,0.917,0.63,0,-5.13,Major,0.351,0.166,0.0000013,0.26,0.367,139.893,hiphop
Shape of You (Latin Remix) [feat. Zion & Lennox],0.787,0.872,1,-1.397,Minor,0.0871,0.168,0.00000151,0.0408,0.451,95.995,latin
Drum Song Dub,0.562,0.538,8,-14.683,Minor,0.0642,0.332,0.82,0.14,0.825,112.03,reggae
Spice Girl,0.602,0.459,10,-7.789,Major,0.264,0.395,0,0.153,0.856,79.035,hiphop
Volví a Nacer,0.588,0.812,5,-4.172,Major,0.0429,0.0171,0,0.111,0.519,97.98,romance
Fantasía,0.833,0.869,8,-4.155,Major,0.0383,0.114,0.00703,0.102,0.793,98.025,latin
Two Princes,0.543,0.912,7,-10.71,Major,0.0601,0.00162,0.0000021,0.0565,0.83,103.731,pop
Axis Of Evil,0.269,0.97,2,-3.356,Major,0.0781,0.0000252,0.823,0.303,0.529,141.792,metal
Fly From The Inside,0.482,0.916,5,-4.557,Major,0.0473,0.0000351,0.000588,0.0474,0.38,96.101,metal
Get The Funk Out Ma Face,0.919,0.731,2,-7.478,Major,0.143,0.303,0.0124,0.0619,0.762,106.068,funk
"Gerua (From ""Dilwale"")",0.376,0.668,11,-7.269,Minor,0.0497,0.635,0.00000196,0.294,0.386,87.457,romance
Never Felt This Way,0.469,0.441,4,-9.544,Minor,0.0968,0.709,0,0.149,0.248,121.079,romance
How I Could Just Kill a Man,0.769,0.675,6,-13.326,Major,0.0724,0.000722,0.000149,0.0904,0.804,101.884,hiphop
Ballad Of A Southern Man,0.605,0.53,7,-6.566,Major,0.0261,0.432,0,0.095,0.391,73.986,country
Tornado Of Souls - 2004 Digital Remaster,0.519,0.982,7,-3.547,Major,0.108,0.00203,0.00055,0.0971,0.359,97.745,metal
Tumbling Dice,0.615,0.91,11,-4.248,Major,0.0347,0.5,0.511,0.281,0.764,111.013,rock
The Body (feat. Jeremih),0.493,0.542,9,-8.016,Major,0.076,0.0774,0,0.239,0.165,109.399,romance
Concertino bianco: 2. Con venerazione,0.191,0.00841,0,-20.74,Major,0.0423,0.836,0.747,0.102,0.0466,71.949,classical
One Drop,0.901,0.472,0,-7.365,Major,0.231,0.113,0.00001,0.152,0.827,121.242,reggae
Cannonball,0.498,0.685,3,-11.795,Major,0.0394,0.00971,0.775,0.365,0.781,112.49,rock
Funky Uncle,0.798,0.669,5,-6.072,Minor,0.198,0.00168,0.837,0.267,0.307,125.996,party
Lost In A Reverie,0.347,0.98,6,-5.34,Minor,0.0824,0.00000774,0.852,0.135,0.238,165.992,metal
Tout par compas suy composés,0.228,0.0456,4,-24.398,Minor,0.0377,0.985,0.82,0.118,0.321,92.589,classical
When We Were Young,0.398,0.629,11,-6.249,Major,0.0309,0.137,0.0000112,0.109,0.337,141.866,punk
It Won't Stop (feat. Chris Brown),0.657,0.574,1,-9.484,Minor,0.0407,0.016,0.000081,0.172,0.225,119.992,romance
Estrellita,0.52,0.00979,4,-27.136,Major,0.0564,0.994,0.927,0.0908,0.16,65.209,latin
Go Robot,0.852,0.651,8,-6.254,Major,0.0411,0.0432,0.0192,0.158,0.957,131.01,funk
One Nation Under A Groove,0.786,0.642,4,-12.976,Minor,0.0429,0.241,0.000328,0.303,0.835,122.413,funk
Diabla - Official Remix,0.684,0.725,7,-4.343,Major,0.0863,0.448,0,0.194,0.578,137.945,latin
Amaneci En Tus Brazos,0.521,0.189,0,-12.609,Major,0.0298,0.89,0,0.134,0.295,102.168,latin
String Quartet No. 4: I. Andante - Allegro moderato,0.144,0.0227,5,-26.306,Major,0.0463,0.896,0.485,0.105,0.0397,69.606,classical
My Way,0.815,0.518,5,-8.206,Minor,0.147,0.013,0,0.0597,0.905,90.062,party
Delta Getaway,0.778,0.281,7,-12.993,Major,0.0489,0.872,0.00878,0.106,0.766,99.304,blues
Don’t Mind,0.546,0.869,4,-8.507,Minor,0.131,0.0374,0.825,0.0506,0.817,122.369,funk
Now & Then,0.543,0.549,0,-6.497,Major,0.0306,0.149,0.082,0.114,0.404,80.079,indie_alt
I Dare You,0.752,0.543,1,-9.483,Major,0.0398,0.623,0.0706,0.107,0.295,126.001,indie_alt
Kabhi Alvida Naa Kehna,0.365,0.407,5,-10.352,Major,0.0424,0.752,0.00129,0.212,0.465,149.161,romance
This Love,0.612,0.193,0,-14.649,Major,0.0296,0.471,0.394,0.292,0.26,104.03,romance
Prometheus,0.232,0.877,2,-6.228,Major,0.0496,0.00000664,0.74,0.249,0.253,120.009,metal
Send the Pain Below,0.468,0.851,11,-3.617,Major,0.0398,0.000281,0.00483,0.0644,0.287,92.079,metal
Ahmad's Blues,0.632,0.237,1,-23.304,Major,0.0669,0.34,0.885,0.956,0.232,93.84,jazz
Dub Glory,0.774,0.254,0,-15.485,Major,0.152,0.0135,0.818,0.0813,0.775,80.01,reggae
Image of Control (II),0.336,0.949,8,-6.752,Minor,0.0895,0.000423,0.836,0.408,0.26,119.939,metal
Ainsi la nuit: I. Nocturne - II. Miroir d'espace - III. Litanies,0.294,0.0493,7,-24.318,Major,0.0581,0.883,0.0242,0.123,0.0615,133.112,classical
Hard To Do,0.566,0.425,2,-8.255,Minor,0.193,0.0595,0,0.127,0.104,144.993,romance
Better Man,0.53,0.768,5,-4.178,Major,0.0354,0.127,0.00000642,0.238,0.43,143.902,country
Dull,0.521,0.79,2,-6.841,Major,0.0284,0.0754,0.00254,0.126,0.273,125.689,indie_alt
"Violin Sonata No. 3 in D Minor, Op. 108: Violin Sonata No. 3 in D Minor, Op. 108: III. Un poco presto e con sentimento",0.305,0.0194,6,-25.343,Minor,0.0433,0.984,0.0378,0.0871,0.251,143.154,classical
The Night We Met,0.441,0.379,2,-9.545,Major,0.0449,0.968,0.262,0.639,0.107,174.118,indie_alt
What About Your Heart,0.647,0.547,1,-9.248,Minor,0.0327,0.332,0.000321,0.0989,0.542,115.838,country
Neon Guts (feat. Pharrell Williams),0.859,0.563,1,-6.635,Minor,0.112,0.0541,0,0.0685,0.412,119.934,hiphop
Catin Latin,0.369,0.423,5,-14.356,Minor,0.0361,0.805,0,0.287,0.787,202.088,latin
Bassment Jazz,0.72,0.682,10,-8.246,Minor,0.145,0.733,0.0000633,0.109,0.567,86.996,hiphop
It Ain't My Fault,0.723,0.824,11,-5.911,Minor,0.0331,0.00155,0.167,0.333,0.757,123.011,party
Dusk Till Dawn - Radio Edit,0.258,0.437,11,-6.593,Minor,0.039,0.101,0.00000127,0.106,0.0967,180.043,pop
Fake Plastic Trees,0.454,0.229,2,-12.592,Major,0.0297,0.167,0.102,0.202,0.127,73.552,romance
When Worlds Collide,0.574,0.892,11,-4.73,Major,0.0967,0.00133,0,0.29,0.665,143.884,metal
When It's Sleepytime Down South,0.534,0.128,8,-16.076,Major,0.0412,0.852,0.163,0.171,0.343,89.782,jazz
Gekkoh,0.902,0.608,10,-11.513,Major,0.0466,0.909,0.896,0.0912,0.266,111.006,classical
"Cello Sonata in G Minor, Op. 65: III. Largo",0.155,0.0056,10,-31.747,Major,0.0392,0.985,0.941,0.116,0.0494,84.774,romance
"Cute Without the ""E"" (Cut From the Team)",0.402,0.859,1,-4.41,Minor,0.0466,0.0394,0,0.0745,0.518,95.31,punk
LOVE. FEAT. ZACARI.,0.798,0.582,10,-7.38,Major,0.103,0.29,0,0.153,0.782,126.075,hiphop
"Davidsbündertänze Op.6, Book II: Wie aus der Ferne",0.29,0.00509,11,-28.657,Major,0.0397,0.993,0.947,0.0796,0.0934,66.517,classical
If You Can't Give Me Love,0.636,0.773,9,-7.044,Major,0.0301,0.00333,0.196,0.0618,0.897,133.788,rock
A-Punk,0.795,0.636,2,-5.874,Major,0.19,0.21,0,0.0622,0.94,87.552,pop
Islands,0.608,0.406,9,-10.174,Minor,0.0305,0.0933,0.48,0.0752,0.304,139.901,indie_alt
Smokestack Lightnin',0.683,0.502,9,-8.83,Major,0.0401,0.799,0.000116,0.138,0.507,146.138,blues
Estoy Enamorado,0.727,0.664,0,-7.285,Major,0.0457,0.165,0,0.757,0.911,128.01,latin
Undead,0.511,0.937,2,-5.116,Minor,0.115,0.0146,0,0.304,0.478,163.141,metal
Sinsemilla,0.842,0.547,4,-11.87,Minor,0.106,0.00394,0.00314,0.0808,0.73,131.38,reggae
Tides of Time,0.199,0.413,5,-6.226,Minor,0.0292,0.67,0.00101,0.138,0.222,91.692,metal
Closing Time,0.486,0.867,7,-5.483,Major,0.0295,0.0237,0.00000166,0.155,0.27,92.757,rock
"2 Elegiac Melodies, Op.34: No. 2. Varen (Last Spring)",0.103,0.029,7,-25.303,Major,0.0517,0.964,0.88,0.0741,0.0327,84.476,classical
Si Tu Lo Dejas,0.713,0.577,1,-9.367,Minor,0.0436,0.0286,0,0.165,0.388,115.021,latin
In The End,0.553,0.9,3,-4.556,Minor,0.0584,0.0113,0,0.322,0.397,105.213,metal
In and Out,0.58,0.674,4,-6.66,Minor,0.0327,0.0013,0.562,0.142,0.47,126.976,indie_alt
Petite Suite: III. Fire Dance,0.386,0.0847,9,-25.542,Minor,0.0415,0.98,0.883,0.0992,0.0349,91.592,classical
Responsories for Maundy Thursday Nocturn 2: I. Amicus meus osculi me tradidit signa,0.126,0.0722,7,-22.114,Minor,0.043,0.994,0.00417,0.111,0.0387,79.09,classical
Recognise,0.497,0.479,3,-5.58,Minor,0.164,0.758,0.0000164,0.279,0.882,89.091,pop
Am I Wrong,0.882,0.476,0,-9.235,Major,0.0528,0.458,0.00000247,0.0445,0.964,112.65,blues
Edition,0.86,0.332,1,-10.263,Major,0.22,0.807,0,0.106,0.26,140.949,indie_alt
Basic Instinct - Thomas Jack Remix,0.749,0.639,2,-8.308,Major,0.0351,0.196,0.829,0.0953,0.0364,119.996,indie_alt
Close,0.479,0.86,0,-4.318,Major,0.0347,0.00566,0,0.168,0.759,80.018,country
At The Blue Angel,0.584,0.473,6,-16.054,Major,0.947,0.928,0,0.9,0.477,76.267,hiphop
Samurai Spirit,0.452,0.981,11,-5.013,Minor,0.232,0.0139,0,0.431,0.301,90.008,metal
Ganas Locas,0.589,0.905,7,-4.639,Minor,0.0521,0.0386,0,0.0827,0.772,176.014,latin
Where We Go,0.292,0.687,8,-5.703,Major,0.0434,0.0507,0.000334,0.143,0.0892,160.045,indie_alt
Only For You,0.677,0.649,10,-5.906,Major,0.0311,0.0442,0.0695,0.104,0.783,82.016,indie_alt
A Village Romeo and Juliet: The Walk to the Paradise Garden,0.13,0.0295,4,-21.967,Major,0.0443,0.948,0.914,0.0994,0.0307,63.531,classical
